category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Arts_Crafts_and_Sewing,marius,50,10,89958,197286,33108,0.36803841792836656,5732,2997,38586.66777851901,0.4289409255265681,51371.33222148099,0.571059074473432,0.0029054678756224553
Arts_Crafts_and_Sewing,marius,50,20,89958,197286,42754,0.4752662353542764,5905,3230,48149.09749303621,0.5352397506951713,41808.90250696379,0.4647602493048288,0.001496673987400565
