category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Beauty,marius,10,12101.0,0.0,22363.0,0.0,8559.0,269.4048997327257,0.7072969176101149,0.02226302782685112,1168.3333333333333,29.501412395567353,807.3333333333334,14.0118997046558,9403.354182015064,270.05949442180696,0.7770724883906341,0.022317122090885683,2697.6458179849355,270.0594944218068,0.22292751160936577,0.022317122090885592,0.005236284935081908,0.0001323685636358161
Beauty,marius,20,12101.0,0.0,22363.0,0.0,10051.666666666666,185.04143680087813,0.8306476048811393,0.015291416973876404,795.3333333333334,14.0118997046558,590.6666666666666,42.85246006162694,10587.397882120677,201.21918046354114,0.8749192531295492,0.016628310095326164,1513.6021178793242,201.2191804635413,0.1250807468704507,0.016628310095326105,0.0017843584208534205,3.140024384720312e-05
Beauty,sasrec,10,12101.0,0.0,22363.0,0.0,9838.0,33.06055050963308,0.8129906619287662,0.002732051112274473,1430.3333333333333,42.548012096140674,1157.6666666666667,12.503332889007387,10721.106977357706,28.67910289421811,0.8859686784032482,0.002369977926966212,1379.8930226422938,28.679102894218023,0.11403132159675182,0.0023699779269661997,0.006395981457466947,0.0001902607525651332
Beauty,sasrec,20,12101.0,0.0,22363.0,0.0,10854.666666666666,31.005375877955792,0.8970057570999641,0.0025622160051199097,921.0,35.76310948449533,801.0,42.14261501141095,11385.16049908829,92.26784904417534,0.9408445995445244,0.007624811920021086,715.8395009117115,92.26784904417516,0.0591554004554757,0.007624811920021085,0.0020592049367258417,7.996044690894654e-05
