category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Sports_and_Outdoors,marius,10,18357.0,0.0,35598.0,0.0,7203.0,202.68941758266513,0.3923843765321131,0.011041532798532707,1226.6666666666667,20.84066537645409,651.3333333333334,53.15386470740705,8361.98546136286,82.56171738383263,0.45552026264437867,0.0044975604610684155,9995.01453863714,82.56171738383263,0.5444797373556213,0.004497560461068413,0.0034460410761631374,5.852241349884816e-05
Sports_and_Outdoors,marius,20,18357.0,0.0,35598.0,0.0,9884.666666666666,228.6751699099256,0.5384685224528336,0.012457110089335154,1302.3333333333333,15.307950004273364,738.6666666666666,41.78915329763614,11033.667537545829,140.2786484649028,0.6010604966795134,0.007641697906243061,7323.332462454171,140.27864846490323,0.39893950332048655,0.007641697906243032,0.0018294567885081155,2.1437114733971623e-05
Sports_and_Outdoors,sasrec,10,18357.0,0.0,35598.0,0.0,13533.0,593.107915981569,0.7372119627390097,0.03230963207395372,2463.0,85.58037158133867,1805.6666666666667,48.335632129241176,15215.497942259213,475.5171549663736,0.8288662604052521,0.025903859833653356,3141.5020577407868,475.5171549663736,0.17113373959474787,0.02590385983365331,0.006918928029664588,0.00024040780825141482
Sports_and_Outdoors,sasrec,20,18357.0,0.0,35598.0,0.0,15334.666666666666,525.5752404112405,0.8353579924097984,0.02863078065104546,1821.3333333333333,116.83464098174534,1467.3333333333333,56.92392584259567,16464.121299480175,453.16122453571285,0.8968851827357506,0.024686017570175578,1892.8787005198258,453.16122453571217,0.10311481726424938,0.024686017570175526,0.002558196153341948,0.0001641028161438078
