category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Arts_Crafts_and_Sewing,marius,10,89958.0,,197286.0,,36048.0,,0.4007203361568732,,6296.0,,3446.0,,41796.95851465042,,0.4646274763183977,,48161.04148534958,,0.5353725236816024,,0.003191327051717645,
Arts_Crafts_and_Sewing,marius,20,89958.0,,197286.0,,46584.0,,0.5178416594410725,,6431.0,,3647.0,,52251.67132675438,,0.5808451869400652,,37706.32867324562,,0.41915481305993485,,0.0016299594195610845,
