category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Arts_Crafts_and_Sewing,marius,10,89958.0,,197286.0,,35568.0,,0.3953845127726272,,6319.0,,3196.0,,41811.891460744446,,0.46479347540790644,,48146.108539255554,,0.5352065245920936,,0.0032030178013581524,
Arts_Crafts_and_Sewing,marius,20,89958.0,,197286.0,,46050.0,,0.5119055559260989,,6425.0,,3603.0,,51776.165371809104,,0.5755593207030959,,38181.834628190896,,0.42444067929690404,,0.0016284770837156346,
