category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Arts_Crafts_and_Sewing,marius,44,10,89958,197286,35568,0.3953845127726272,6319,3196,41811.891460744446,0.46479347540790644,48146.108539255554,0.5352065245920936,0.0032030178013581524
Arts_Crafts_and_Sewing,marius,44,20,89958,197286,46050,0.5119055559260989,6425,3603,51776.165371809104,0.5755593207030959,38181.834628190896,0.42444067929690404,0.0016284770837156346
