category,model,k,coverage_mean,coverage_std,gini_mean,gini_std,entropy_norm_mean,entropy_norm_std,arp_mean,arp_std,aplt_mean,aplt_std,novelty_mean,novelty_std,hallucination_rate_mean,hallucination_rate_std,ild_mean,ild_std,recall_mean,recall_std,tail_recall_mean,tail_recall_std
Sports_and_Outdoors,marius,10,0.8737811189192133,0.005932039238586326,0.6181149138676694,0.0133174232299857,0.9193426713435098,0.004551129202651905,45.49865375579601,2.0698599030427203,0.5855985186504684,0.007427953946939314,13.817862760114435,0.03411190922319038,0.025481768638687567,0.0009852378320931727,0.1981620506772028,0.0068316652655285364,0.03685600314624417,0.0038535511981063614,0.021817184461177877,0.0029267372881106772
Sports_and_Outdoors,marius,20,0.9280111129269488,0.005585361620746852,0.5730974637359754,0.020203429536099327,0.9326818549029079,0.00530553914562298,41.119818856618735,1.8429099487198546,0.5801846042539421,0.011717176943035396,13.8373385260831,0.04552092458621748,0.03314160907916175,0.002283328403207868,0.20137954557224222,0.005857474903177321,0.05578965110399461,0.004727552500769656,0.034009873834339004,0.00416090361442241
