category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Arts_Crafts_and_Sewing,marius,48,10,89958,197286,36448,0.4051668556437449,6498,3409,42638.250146627564,0.47397952540771876,47319.749853372436,0.5260204745922812,0.003293783933248412
Arts_Crafts_and_Sewing,marius,48,20,89958,197286,47088,0.5234442739945308,6680,3686,53138.40954705723,0.5907024338808914,36819.59045294277,0.4092975661191086,0.0016931538792994195
