category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Sports_and_Outdoors,marius,42,10,18357,35598,7729,0.42103829601786785,1279,624,9036.6496,0.4922726807212508,9320.3504,0.5077273192787493,0.003593998949057383
Sports_and_Outdoors,marius,42,20,18357,35598,10231,0.5573350765375606,1216,746,11219.915662650603,0.6112063878983822,7137.084337349397,0.3887936121016178,0.0017092166980351036
Sports_and_Outdoors,marius,43,10,18357,35598,7230,0.39385520509887234,1141,558,8393.452593917711,0.4572344388471815,9963.547406082289,0.5427655611528185,0.0032061819459079733
Sports_and_Outdoors,marius,43,20,18357,35598,9697,0.5282453559949883,1142,637,10718.17711598746,0.5838741142881441,7638.822884012539,0.41612588571185594,0.001605269557370113
