category,model,k,coverage_mean,coverage_std,gini_mean,gini_std,entropy_norm_mean,entropy_norm_std,arp_mean,arp_std,aplt_mean,aplt_std,novelty_mean,novelty_std,hallucination_rate_mean,hallucination_rate_std,ild_mean,ild_std,recall_mean,recall_std,tail_recall_mean,tail_recall_std
Beauty,marius,10,0.7137977577610667,0.019421523619293023,0.7902070490209411,0.007529527885855819,0.849478300816501,0.0032577751753896885,55.37916573671506,0.05548855621585798,0.28410865177372324,0.005174683175803289,12.304284263573143,0.012074119443202448,0.0023014205011253706,5.5910803063128154e-05,0.17390477166134652,0.0006763126021345879,0.08288989253081727,0.0008309773503713723,0.0387363868892229,0.0005989935760145825
Beauty,marius,20,0.8378095474203234,0.012940227865864021,0.7446630978453049,0.005740098703777741,0.8725131430814651,0.0020282627081813624,50.13547889955968,0.16239281652494106,0.3160406910434839,0.0028911717479924207,12.448077190992402,0.006016457129450676,0.003373131213760825,7.314749635448415e-05,0.18039375118150233,0.0007115355281053283,0.12215117232333168,0.0013085531311355677,0.06133481000975661,0.00019908325911111014
