category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Arts_Crafts_and_Sewing,marius,48,10,89958,197286,32058,0.3563663042753285,5496,2949,37176.73220338983,0.41326766050145436,52781.26779661017,0.5867323394985456,0.0027858838414175162
Arts_Crafts_and_Sewing,marius,48,20,89958,197286,41829,0.46498365904088573,5844,3099,47336.49870967742,0.5262066598821385,42621.50129032258,0.47379334011786145,0.0014812873411018963
