category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Arts_Crafts_and_Sewing,marius,50,10,89958,197286,36404,0.40467773850018895,6681,3452,42866.363162467416,0.47651529783307117,47091.636837532584,0.5234847021669289,0.00338649881338217
Arts_Crafts_and_Sewing,marius,50,20,89958,197286,47284,0.5256230685430979,6754,3878,53163.061871616395,0.5909764764847639,36794.938128383605,0.4090235235152361,0.001711820125570649
Arts_Crafts_and_Sewing,sasrec,50,10,89958,197286,51858,0.5764690188754752,11681,7339,61151.87465940054,0.679782505829393,28806.125340599458,0.3202174941706069,0.0059208458785722255
Arts_Crafts_and_Sewing,sasrec,50,20,89958,197286,59888,0.6657328975744237,10808,7146,68059.40450538688,0.7565686709952075,21898.595494613124,0.2434313290047925,0.0027391705442859605
