category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Arts_Crafts_and_Sewing,marius,46,10,89958,197286,32015,0.35588830343048977,5531,2973,37157.30497646268,0.4130517016436857,52800.69502353732,0.5869482983563143,0.0028035881467679156
Arts_Crafts_and_Sewing,marius,46,20,89958,197286,41867,0.46540607839213854,5671,3135,46993.685267857145,0.5223958432586001,42964.314732142855,0.47760415674139994,0.0014373478789931012
