category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Arts_Crafts_and_Sewing,marius,10,89958.0,,197286.0,,32015.0,,0.35588830343048977,,5531.0,,2973.0,,37157.30497646268,,0.4130517016436857,,52800.69502353732,,0.5869482983563143,,0.0028035881467679156,
Arts_Crafts_and_Sewing,marius,20,89958.0,,197286.0,,41867.0,,0.46540607839213854,,5671.0,,3135.0,,46993.685267857145,,0.5223958432586001,,42964.314732142855,,0.47760415674139994,,0.0014373478789931012,
