category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Arts_Crafts_and_Sewing,marius,10,89958.0,,197286.0,,28203.0,,0.31351297272060297,,4856.0,,2489.0,,32937.1124497992,,0.3661387808732875,,57020.8875502008,,0.6338612191267124,,0.002461530974940641,
Arts_Crafts_and_Sewing,marius,20,89958.0,,197286.0,,37312.0,,0.4147713377353876,,5323.0,,2831.0,,42313.59004237288,,0.4703705067072732,,47644.40995762712,,0.5296294932927268,,0.001349287523969942,
