category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Arts_Crafts_and_Sewing,marius,48,10,89958,197286,28203,0.31351297272060297,4856,2489,32937.1124497992,0.3661387808732875,57020.8875502008,0.6338612191267124,0.002461530974940641
Arts_Crafts_and_Sewing,marius,48,20,89958,197286,37312,0.4147713377353876,5323,2831,42313.59004237288,0.4703705067072732,47644.40995762712,0.5296294932927268,0.001349287523969942
