category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Arts_Crafts_and_Sewing,marius,46,10,89958,197286,32365,0.3597790079815025,5596,2970,37634.20565466173,0.4183530720409717,52323.79434533827,0.5816469279590283,0.002836563075004689
Arts_Crafts_and_Sewing,marius,46,20,89958,197286,42127,0.4682963160586051,5802,3153,47462.669308814206,0.5276092099514685,42495.330691185794,0.47239079004853146,0.0014705874898171575
