category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Arts_Crafts_and_Sewing,marius,10,89958.0,,197286.0,,23516.0,,0.26141088063318435,,3752.0,,1863.0,,27291.14806866953,,0.3033765542660967,,62666.85193133047,,0.6966234457339033,,0.0019018557286307348,
Arts_Crafts_and_Sewing,marius,20,89958.0,,197286.0,,31861.0,,0.3541763934280442,,4052.0,,2185.0,,35615.49496797804,,0.395912481024234,,54342.50503202196,,0.6040875189757661,,0.0010270529081793916,
