method,category,seed,step,metric,value,run_name,run_id
marius,Sports_and_Outdoors,44,400,HR@5,0.03567616268992424,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,400,NDCG@5,0.02238059788942337,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,400,HR@10,0.056941401213407516,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,400,NDCG@10,0.029216770082712173,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,801,HR@5,0.039412327110767365,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,801,NDCG@5,0.025330377742648125,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,801,HR@10,0.06070565804839134,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,801,NDCG@10,0.03218192979693413,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,1202,HR@5,0.04067644104361534,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,1202,NDCG@5,0.02633180469274521,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,1202,HR@10,0.06362716853618622,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,1202,NDCG@10,0.03373151645064354,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,1603,HR@5,0.041238270699977875,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,1603,NDCG@5,0.026534732431173325,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,1603,HR@10,0.06477891653776169,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,1603,NDCG@10,0.03411416709423065,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,2004,HR@5,0.0417158268392086,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,2004,NDCG@5,0.02712750807404518,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,2004,HR@10,0.06466655433177948,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,2004,NDCG@10,0.034496795386075974,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,2405,HR@5,0.04283948615193367,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,2405,NDCG@5,0.027803141623735428,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,2405,HR@10,0.0665767714381218,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,2405,NDCG@10,0.035464730113744736,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,2806,HR@5,0.043429404497146606,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,2806,NDCG@5,0.028101235628128052,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,2806,HR@10,0.06643631309270859,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,2806,NDCG@10,0.03551070764660835,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,1,train_loss,49.84368896484375,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,500,train_loss,2.4298336505889893,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,1500,train_loss,2.058147430419922,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,3000,train_loss,2.010498046875,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
marius,Sports_and_Outdoors,44,3206,train_loss,2.023224115371704,MARIUS_small_Sports_and_Outdoors_seed44_2026-06-06_15-56-43,btwfx748
