method,category,seed,step,metric,value,run_name,run_id
marius,Beauty,46,400,HR@5,0.061530206352472305,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,400,NDCG@5,0.03969613462686539,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,400,HR@10,0.09784018248319626,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,400,NDCG@10,0.051374416798353195,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,801,HR@5,0.06908733397722244,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,801,NDCG@5,0.04459396004676819,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,801,HR@10,0.10477127134799957,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,801,NDCG@10,0.05602278560400009,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,1202,HR@5,0.06944506615400314,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,1202,NDCG@5,0.045329391956329346,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,1202,HR@10,0.10664937645196915,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,1202,NDCG@10,0.05724364519119263,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,1603,HR@5,0.07199391722679138,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,1603,NDCG@5,0.046750571578741074,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,1603,HR@10,0.10870634764432907,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,1603,NDCG@10,0.05856011435389519,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,2004,HR@5,0.07136788219213486,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,2004,NDCG@5,0.04674870893359184,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,2004,HR@10,0.10732012987136841,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,2004,NDCG@10,0.05830793455243111,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,2405,HR@5,0.07136788219213486,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,2405,NDCG@5,0.04705066978931427,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,2405,HR@10,0.10960067808628082,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,2405,NDCG@10,0.05942094326019287,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,2806,HR@5,0.07101015001535416,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,2806,NDCG@5,0.04702001437544823,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,2806,HR@10,0.10946653038263321,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,2806,NDCG@10,0.05944544076919556,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,1,train_loss,51.25281524658203,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,500,train_loss,1.9799244403839111,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,1500,train_loss,1.6077812910079956,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,3000,train_loss,1.6606488227844238,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
marius,Beauty,46,3206,train_loss,1.6329455375671387,MARIUS_small_Beauty_seed46_2026-06-06_18-35-42,r4msugx2
