method,category,seed,step,metric,value,run_name,run_id
cosette,COSETTE_128d_256x4_f958,,27,lr,0.000352,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,28,train_loss,0.006198660855920152,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,28,lr,0.000361,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,29,train_loss,0.006202421167158875,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,29,lr,0.00037,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,30,train_loss,0.006247098054522755,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,30,lr,0.000379,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,31,train_loss,0.006252115710113925,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,31,lr,0.000388,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,32,train_loss,0.00620655808597803,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,32,lr,0.000397,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,33,train_loss,0.006278503150946792,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,33,lr,0.000406,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,34,train_loss,0.006314794666765409,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,34,lr,0.000415,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,35,train_loss,0.006295578516805651,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,35,lr,0.000424,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,36,train_loss,0.00637599741290698,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,36,lr,0.000433,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,37,train_loss,0.006363850017345841,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,37,lr,0.000442,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,38,train_loss,0.006344734503748431,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,38,lr,0.000451,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,39,train_loss,0.006426222038979847,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,39,lr,0.00046,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,40,train_loss,0.006381083049693668,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,40,lr,0.000469,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,41,train_loss,0.006415244882348281,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,41,lr,0.000478,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,42,train_loss,0.0064595317542981145,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,42,lr,0.000487,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,43,train_loss,0.006447754950187668,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,43,lr,0.000496,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,44,train_loss,0.0064728168192608624,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,44,lr,0.000505,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,45,train_loss,0.006490045104004529,COSETTE_128d_256x4_f958,anobrogk
cosette,COSETTE_128d_256x4_f958,,45,lr,0.000514,COSETTE_128d_256x4_f958,anobrogk
