method,category,seed,step,metric,value,run_name,run_id
sasrec,Beauty,42,400,HR@5,0.07324598729610443,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,400,NDCG@5,0.0493602454662323,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,400,HR@10,0.10808031260967255,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,400,NDCG@10,0.06061753258109093,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,801,HR@5,0.07481107115745544,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,801,NDCG@5,0.050603464245796204,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,801,HR@10,0.10816974192857742,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,801,NDCG@10,0.061292435973882675,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,1202,HR@5,0.07338013499975204,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,1202,NDCG@5,0.04954348877072334,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,1202,HR@10,0.10700710862874985,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,1202,NDCG@10,0.06038457900285721,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,1603,HR@5,0.07275409996509552,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,1603,NDCG@5,0.04956188052892685,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,1603,HR@10,0.10521844029426575,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,1603,NDCG@10,0.06004708632826805,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,2004,HR@5,0.07418503612279892,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,2004,NDCG@5,0.05035771429538727,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,2004,HR@10,0.10579975694417953,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,2004,NDCG@10,0.060513418167829514,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,2405,HR@5,0.0726199522614479,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,2405,NDCG@5,0.050122350454330444,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,2405,HR@10,0.10508429259061813,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,2405,NDCG@10,0.0606100857257843,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,2806,HR@5,0.072843536734581,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,2806,NDCG@5,0.04999649152159691,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,2806,HR@10,0.10521844029426575,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,2806,NDCG@10,0.06042160093784332,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,1,train_loss,11.389740943908691,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,500,train_loss,0.8205952644348145,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,1500,train_loss,0.7514871954917908,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,3000,train_loss,0.5932252407073975,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
sasrec,Beauty,42,3194,train_loss,0.7222937941551208,SASRec_Beauty_seed42_2026-06-05_13-45-56,0iel5qn9
