method,category,seed,step,metric,value,run_name,run_id
marius,Beauty,44,400,HR@5,0.06568886339664459,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,400,NDCG@5,0.04146163910627365,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,400,HR@10,0.09868980199098587,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,400,NDCG@10,0.0521257147192955,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,801,HR@5,0.06667263060808182,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,801,NDCG@5,0.04358020797371864,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,801,HR@10,0.10240128636360168,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,801,NDCG@10,0.05513419955968857,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,1202,HR@5,0.06917676329612732,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,1202,NDCG@5,0.045679669827222824,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,1202,HR@10,0.10517372190952301,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,1202,NDCG@10,0.05724786967039108,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,1603,HR@5,0.07024996727705002,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,1603,NDCG@5,0.046246930956840515,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,1603,HR@10,0.10584447532892227,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,1603,NDCG@10,0.057652462273836136,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,2004,HR@5,0.07114429771900177,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,2004,NDCG@5,0.047246575355529785,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,2004,HR@10,0.10669409483671188,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,2004,NDCG@10,0.0586690790951252,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,2405,HR@5,0.07266467064619064,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,2405,NDCG@5,0.047777287662029266,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,2405,HR@10,0.1071859747171402,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,2405,NDCG@10,0.05888338387012482,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,2806,HR@5,0.072843536734581,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,2806,NDCG@5,0.04789941757917404,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,2806,HR@10,0.10638107359409332,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,2806,NDCG@10,0.05868389457464218,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,1,train_loss,49.00541305541992,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,500,train_loss,1.8826388120651245,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,1500,train_loss,1.7136632204055786,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,3000,train_loss,1.6458319425582886,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
marius,Beauty,44,3198,train_loss,1.5796951055526733,MARIUS_small_Beauty_seed44_2026-06-06_15-56-17,aj6jxiti
