method,category,seed,step,metric,value,run_name,run_id
sasrec,Beauty,46,400,HR@5,0.07539238780736923,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,400,NDCG@5,0.050410863012075424,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,400,HR@10,0.10960067808628082,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,400,NDCG@10,0.06137283518910408,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,801,HR@5,0.07414031773805618,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,801,NDCG@5,0.05033254250884056,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,801,HR@10,0.1096901148557663,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,801,NDCG@10,0.061820462346076965,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,1202,HR@5,0.07338013499975204,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,1202,NDCG@5,0.04965754225850105,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,1202,HR@10,0.10830389708280563,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,1202,NDCG@10,0.06090692803263664,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,1603,HR@5,0.07516880333423615,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,1603,NDCG@5,0.05099062621593475,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,1603,HR@10,0.10638107359409332,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,1603,NDCG@10,0.061055831611156464,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,2004,HR@5,0.07391674071550369,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,2004,NDCG@5,0.05013074353337288,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,2004,HR@10,0.10691767930984497,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,2004,NDCG@10,0.06075425073504448,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,2405,HR@5,0.07382730394601822,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,2405,NDCG@5,0.049863990396261215,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,2405,HR@10,0.1053973063826561,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,2405,NDCG@10,0.06003723293542862,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,2806,HR@5,0.0742744728922844,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,2806,NDCG@5,0.0505109466612339,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,2806,HR@10,0.1068282425403595,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,2806,NDCG@10,0.061010293662548065,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,1,train_loss,11.429228782653809,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,500,train_loss,0.7899825572967529,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,1500,train_loss,0.7233861684799194,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,3000,train_loss,0.6957044005393982,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
sasrec,Beauty,46,3204,train_loss,0.7010558843612671,SASRec_Beauty_seed46_2026-06-05_17-18-46,wg4ddhpp
