method,category,seed,step,metric,value,run_name,run_id
marius,Sports_and_Outdoors,46,400,HR@5,0.034777235239744186,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,400,NDCG@5,0.02219485305249691,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,400,HR@10,0.055564917623996735,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,400,NDCG@10,0.028851917013525963,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,801,HR@5,0.038429126143455505,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,801,NDCG@5,0.0242831502109766,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,801,HR@10,0.06067756563425064,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,801,NDCG@10,0.031431227922439575,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,1202,HR@5,0.039103321731090546,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,1202,NDCG@5,0.025432776659727097,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,1202,HR@10,0.06264396756887436,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,1202,NDCG@10,0.033013444393873215,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,1603,HR@5,0.04146300256252289,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,1603,NDCG@5,0.026768716052174568,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,1603,HR@10,0.06579021364450455,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,1603,NDCG@10,0.03456609323620796,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,2004,HR@5,0.041940558701753616,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,2004,NDCG@5,0.02717774733901024,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,2004,HR@10,0.06576212495565414,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,2004,NDCG@10,0.03483037278056145,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,2405,HR@5,0.04216529056429863,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,2405,NDCG@5,0.027249500155448914,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,2405,HR@10,0.06520029157400131,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,2405,NDCG@10,0.034635189920663834,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,2806,HR@5,0.04149109497666359,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,2806,NDCG@5,0.027274245396256447,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,2806,HR@10,0.0650879293680191,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,2806,NDCG@10,0.03488104045391083,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,1,train_loss,52.22898864746094,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,500,train_loss,2.351149320602417,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,1500,train_loss,2.0885934829711914,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,3000,train_loss,1.9826360940933228,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
marius,Sports_and_Outdoors,46,3206,train_loss,1.9792418479919434,MARIUS_small_Sports_and_Outdoors_seed46_2026-06-06_18-36-36,l4l7zxnp
