method,category,seed,step,metric,value,run_name,run_id
marius,Beauty,42,400,HR@5,0.05826588720083237,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,400,NDCG@5,0.03771036118268967,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,400,HR@10,0.09435227513313293,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,400,NDCG@10,0.049346402287483215,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,801,HR@5,0.06729866564273834,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,801,NDCG@5,0.04385270178318024,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,801,HR@10,0.10275901854038239,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,801,NDCG@10,0.05527463182806969,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,1202,HR@5,0.06984751671552658,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,1202,NDCG@5,0.04543637856841087,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,1202,HR@10,0.10418995469808578,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,1202,NDCG@10,0.056514672935009,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,1603,HR@5,0.07029468566179276,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,1603,NDCG@5,0.04643411934375763,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,1603,HR@10,0.10633636265993118,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,1603,NDCG@10,0.05802716687321663,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,2004,HR@5,0.07087600231170654,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,2004,NDCG@5,0.04672454670071602,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,2004,HR@10,0.10521844029426575,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,2004,NDCG@10,0.05778894200921059,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,2405,HR@5,0.07096543163061142,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,2405,NDCG@5,0.04701865464448929,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,2405,HR@10,0.10651522874832153,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,2405,NDCG@10,0.05843701213598251,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,2806,HR@5,0.07154674828052521,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,2806,NDCG@5,0.04765075817704201,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,2806,HR@10,0.10566560924053192,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,2806,NDCG@10,0.05866100639104843,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,1,train_loss,52.74088668823242,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,500,train_loss,2.0257627964019775,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,1500,train_loss,1.6804349422454834,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,3000,train_loss,1.6083999872207642,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
marius,Beauty,42,3206,train_loss,1.5833243131637573,MARIUS_small_Beauty_seed42_2026-06-06_13-16-53,w8s2cuvg
