method,category,seed,step,metric,value,run_name,run_id
sasrec,Sports_and_Outdoors,43,400,HR@5,0.04129445552825928,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,400,NDCG@5,0.027312207967042923,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,400,HR@10,0.0616326741874218,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,400,NDCG@10,0.03385734185576439,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,801,HR@5,0.039271868765354156,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,801,NDCG@5,0.026607275009155273,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,801,HR@10,0.0616326741874218,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,801,NDCG@10,0.033790722489356995,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,1202,HR@5,0.03980560600757599,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,1202,NDCG@5,0.02672564424574375,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,1202,HR@10,0.06129558011889458,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,1202,NDCG@10,0.03362241014838219,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,1603,HR@5,0.03938423469662666,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,1603,NDCG@5,0.02639215998351574,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,1603,HR@10,0.05913253501057625,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,1603,NDCG@10,0.032712358981370926,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,2004,HR@5,0.03929996117949486,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,2004,NDCG@5,0.026308119297027588,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,2004,HR@10,0.059553906321525574,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,2004,NDCG@10,0.03284554183483124,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,2405,HR@5,0.039243776351213455,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,2405,NDCG@5,0.026559723541140556,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,2405,HR@10,0.05972245708107948,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,2405,NDCG@10,0.033136434853076935,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,2806,HR@5,0.03899095579981804,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,2806,NDCG@5,0.02617487497627735,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,2806,HR@10,0.05944154039025307,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,2806,NDCG@10,0.0327582061290741,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,3207,HR@5,0.03879431262612343,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,3207,NDCG@5,0.026129066944122314,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,3207,HR@10,0.05986291542649269,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,3207,NDCG@10,0.03293250873684883,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,1,train_loss,11.421723365783691,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,500,train_loss,0.6929975152015686,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,1500,train_loss,0.7549656629562378,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,3000,train_loss,0.6982261538505554,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
sasrec,Sports_and_Outdoors,43,3206,train_loss,0.6208472847938538,SASRec_Sports_and_Outdoors_seed43_2026-06-05_21-10-37,1a8vhtbx
