method,category,seed,step,metric,value,run_name,run_id
sasrec,Beauty,45,400,HR@5,0.07566069066524506,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,400,NDCG@5,0.05080544203519821,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,400,HR@10,0.10830389708280563,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,400,NDCG@10,0.06130849942564964,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,801,HR@5,0.0760631412267685,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,801,NDCG@5,0.05158279463648796,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,801,HR@10,0.10839332640171051,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,801,NDCG@10,0.062033072113990784,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,1202,HR@5,0.0746322050690651,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,1202,NDCG@5,0.05118434876203537,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,1202,HR@10,0.10705182701349258,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,1202,NDCG@10,0.06162908673286438,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,1603,HR@5,0.0742744728922844,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,1603,NDCG@5,0.05072429031133652,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,1603,HR@10,0.10879577696323395,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,1603,NDCG@10,0.06183581426739693,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,2004,HR@5,0.07315655052661896,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,2004,NDCG@5,0.05019233003258705,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,2004,HR@10,0.10526315867900848,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,2004,NDCG@10,0.0605023056268692,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,2405,HR@5,0.0732012689113617,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,2405,NDCG@5,0.050334714353084564,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,2405,HR@10,0.10521844029426575,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,2405,NDCG@10,0.06062429025769234,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,2806,HR@5,0.0719044879078865,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,2806,NDCG@5,0.0497518926858902,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,2806,HR@10,0.10548674315214157,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,2806,NDCG@10,0.060569025576114655,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,1,train_loss,11.36770248413086,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,500,train_loss,0.6909558176994324,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,1500,train_loss,0.7433956861495972,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,3000,train_loss,0.7669810652732849,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
sasrec,Beauty,45,3198,train_loss,0.7411344051361084,SASRec_Beauty_seed45_2026-06-05_16-25-20,2x5m3um9
