method,category,seed,step,metric,value,run_name,run_id
marius,Beauty,43,400,HR@5,0.06072530522942543,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,400,NDCG@5,0.038702599704265594,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,400,HR@10,0.09587264806032181,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,400,NDCG@10,0.0500231496989727,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,801,HR@5,0.06801412999629974,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,801,NDCG@5,0.04388168081641197,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,801,HR@10,0.10307203978300095,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,801,NDCG@10,0.05515500158071518,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,1202,HR@5,0.06899789720773697,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,1202,NDCG@5,0.04507163166999817,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,1202,HR@10,0.10383222252130508,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,1202,NDCG@10,0.05628267675638199,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,1603,HR@5,0.07101015001535416,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,1603,NDCG@5,0.04619532823562622,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,1603,HR@10,0.10691767930984497,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,1603,NDCG@10,0.057815488427877426,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,2004,HR@5,0.07302240282297134,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,2004,NDCG@5,0.047667115926742554,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,2004,HR@10,0.1071859747171402,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,2004,NDCG@10,0.05867387726902962,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,2405,HR@5,0.07324598729610443,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,2405,NDCG@5,0.04810132458806038,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,2405,HR@10,0.10664937645196915,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,2405,NDCG@10,0.05882750824093819,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,2806,HR@5,0.07208335399627686,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,2806,NDCG@5,0.047302570194005966,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,2806,HR@10,0.10808031260967255,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,2806,NDCG@10,0.0588647834956646,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,1,train_loss,50.27253723144531,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,500,train_loss,1.974075198173523,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,1500,train_loss,1.6792070865631104,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,3000,train_loss,1.6095530986785889,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
marius,Beauty,43,3204,train_loss,1.5231800079345703,MARIUS_small_Beauty_seed43_2026-06-06_14-36-24,2zjbw50e
