category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Arts_Crafts_and_Sewing,marius,10,89958.0,,197286.0,,28005.0,,0.31131194557460146,,4827.0,,2532.0,,32603.322542439797,,0.3624282725543009,,57354.6774575602,,0.6375717274456991,,0.0024467848375374405,
Arts_Crafts_and_Sewing,marius,20,89958.0,,197286.0,,36883.0,,0.4100024455857178,,5016.0,,2759.0,,41440.108695652176,,0.4606606271332419,,48517.891304347824,,0.539339372866758,,0.0012713994188974665,
