category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Sports_and_Outdoors,marius,42,10,18357,35598,15963,0.8695865337473443,1109,943,16613.832627118645,0.9050407270860514,1743.1673728813548,0.09495927291394862,0.0031990907543681005
Sports_and_Outdoors,marius,42,20,18357,35598,16963,0.9240616658495396,601,539,17296.88888888889,0.9422503071792172,1060.1111111111095,0.05774969282078278,0.0008716284223380526
Sports_and_Outdoors,marius,43,10,18357,35598,16117,0.8779757040910824,1017,910,16684.108671789243,0.908869023903102,1672.891328210757,0.09113097609689802,0.002929510279210847
Sports_and_Outdoors,marius,43,20,18357,35598,17108,0.931960560004358,502,419,17407.407142857144,0.9482708036638419,949.5928571428558,0.05172919633615818,0.0007304846372678128
