category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Sports_and_Outdoors,marius,10,18357.0,0.0,35598.0,0.0,16040.0,108.89444430272832,0.8737811189192133,0.005932039238586326,1063.0,65.05382386916237,926.5,23.33452377915607,16648.970649453942,49.692667741549805,0.9069548754945767,0.002707014639731357,1708.0293505460559,49.69266774154852,0.09304512450542332,0.002707014639731357,0.003064300516789474,0.00019062218205918575
Sports_and_Outdoors,marius,20,18357.0,0.0,35598.0,0.0,17035.5,102.5304832720494,0.9280111129269488,0.005585361620746852,551.5,70.0035713374682,479.0,84.8528137423857,17352.14801587302,78.14820682584798,0.9452605554215295,0.004257133890387868,1004.8519841269826,78.14820682584926,0.05473944457847048,0.004257133890387821,0.0008010565298029327,9.980372754550312e-05
