category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Arts_Crafts_and_Sewing,marius,10,89958.0,,197286.0,,33263.0,,0.36976144422952933,,5922.0,,3034.0,,39039.63294892916,,0.43397622166932526,,50918.36705107084,,0.5660237783306747,,0.003001753303728064,
Arts_Crafts_and_Sewing,marius,20,89958.0,,197286.0,,43550.0,,0.484114809133151,,6149.0,,3423.0,,49070.45151869159,,0.5454817972686319,,40887.54848130841,,0.4545182027313681,,0.0015584622294044237,
Arts_Crafts_and_Sewing,sasrec,10,89958.0,,197286.0,,51453.0,,0.5719669178950176,,11609.0,,7383.0,,60577.95070422535,,0.6734025957027208,,29380.049295774646,,0.32659740429727924,,0.005884350638159829,
Arts_Crafts_and_Sewing,sasrec,20,89958.0,,197286.0,,59426.0,,0.6605971675670869,,10819.0,,7156.0,,67602.60625960598,,0.7514907652416236,,22355.39374039402,,0.24850923475837638,,0.0027419583751507963,
