category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Arts_Crafts_and_Sewing,marius,44,10,89958,197286,28249,0.3140243224615932,4778,2559,32706.911328125,0.36357979643972743,57251.088671875,0.6364202035602725,0.002421960459898762
Arts_Crafts_and_Sewing,marius,44,20,89958,197286,37063,0.41200337935481,5124,2749,41835.77309090909,0.4650589507426698,48122.22690909091,0.5349410492573302,0.0012987914952983443
