category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Arts_Crafts_and_Sewing,marius,42,10,89958,197286,32650,0.36294715311589854,5694,3055,37953.65543193717,0.4219041711903018,52004.34456806283,0.5780958288096981,0.0028861945216033737
Arts_Crafts_and_Sewing,marius,42,20,89958,197286,42384,0.47115320482892015,5826,3247,47608.2072044335,0.5292270526738423,42349.7927955665,0.47077294732615776,0.0014766185587077535
