category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Sports_and_Outdoors,marius,42,10,18357,35598,7380,0.4020264749142017,1125,623,8393.221153846154,0.45722183111870973,9963.778846153846,0.5427781688812903,0.0031616754350465397
Sports_and_Outdoors,marius,42,20,18357,35598,9749,0.5310780628643025,1100,612,10735.05220228385,0.5847933868433759,7621.94779771615,0.41520661315662416,0.0015464990074288189
Sports_and_Outdoors,marius,43,10,18357,35598,7327,0.3991392929127853,1079,606,8285.123558484349,0.4513332003314457,10071.876441515651,0.5486667996685543,0.003032346907230981
Sports_and_Outdoors,marius,43,20,18357,35598,9743,0.5307512120716893,1153,649,10764.735384615386,0.5864103821220997,7592.264615384614,0.4135896178779002,0.001620877691915152
