category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Arts_Crafts_and_Sewing,marius,46,10,89958,197286,29323,0.3259632272838436,5058,2714,34033.55359116022,0.37832714812646145,55924.44640883978,0.6216728518735385,0.0025638972048552854
Arts_Crafts_and_Sewing,marius,46,20,89958,197286,38177,0.42438693612574757,5252,2796,43106.96996782267,0.47918995495478633,46851.03003217733,0.5208100450452137,0.001331211978271741
