category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Arts_Crafts_and_Sewing,marius,10,89958.0,,197286.0,,29323.0,,0.3259632272838436,,5058.0,,2714.0,,34033.55359116022,,0.37832714812646145,,55924.44640883978,,0.6216728518735385,,0.0025638972048552854,
Arts_Crafts_and_Sewing,marius,20,89958.0,,197286.0,,38177.0,,0.42438693612574757,,5252.0,,2796.0,,43106.96996782267,,0.47918995495478633,,46851.03003217733,,0.5208100450452137,,0.001331211978271741,
