category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Beauty,marius,10,12101.0,0.0,22363.0,0.0,8355.0,366.2813126546316,0.6904388067101892,0.030268681320108397,1054.5,14.849242404917497,676.5,31.81980515339464,9176.393816793894,304.60206143785274,0.7583169834554081,0.02517164378463382,2924.606183206107,304.60206143785337,0.24168301654459193,0.02517164378463378,0.004727643997140454,6.568949227091799e-05
Beauty,marius,20,12101.0,0.0,22363.0,0.0,9810.5,280.72139213105936,0.8107181224692175,0.02319819784572008,755.0,49.49747468305833,520.0,5.656854249492381,10357.643105830339,214.9810162288128,0.8559328242153821,0.017765557906686442,1743.3568941696603,214.98101622881214,0.14406717578461783,0.017765557906686404,0.0016949549941920026,0.00011105608252302454
