category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Arts_Crafts_and_Sewing,marius,46,10,89958,197286,36630,0.40719002201027144,6752,3501,43138.10279840091,0.47953603679940543,46819.89720159909,0.5204639632005946,0.0034225258159419143
Arts_Crafts_and_Sewing,marius,46,20,89958,197286,47737,0.5306587518619801,6915,3893,53875.97149460709,0.59890139281228,36082.02850539291,0.40109860718771995,0.001752666448185325
Arts_Crafts_and_Sewing,sasrec,46,10,89958,197286,51790,0.575713110562707,11647,7314,61061.42597402597,0.6787770512241932,28896.574025974027,0.32122294877580676,0.005903612015044149
Arts_Crafts_and_Sewing,sasrec,46,20,89958,197286,59919,0.6660775028346562,10765,7249,67910.34206896552,0.7549116484244371,22047.657931034482,0.24508835157556286,0.002728272659996148
