category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Beauty,marius,10,12101.0,0.0,22363.0,0.0,7900.5,331.6330803764908,0.6528799272787373,0.027405427681719746,1018.0,8.48528137423857,635.0,29.698484809834994,8715.65378104466,279.9937627942223,0.720242441206897,0.02313806815917879,3385.34621895534,279.9937627942229,0.27975755879310304,0.02313806815917881,0.004565744859236161,3.697066657653361e-05
Beauty,marius,20,12101.0,0.0,22363.0,0.0,9328.0,264.45793616376875,0.7708453846789523,0.021854221648109108,753.5,6.363961030678928,485.0,7.0710678118654755,9911.496659200326,246.10812731334974,0.8190642640443209,0.020337833841281665,2189.5033407996743,246.10812731334974,0.18093573595567924,0.020337833841281693,0.0016925221807623965,1.375718452090179e-05
