category,model,seed,k,n_catalog,n_users,observed_reached,observed_coverage,f1_singletons,f2_doubletons,chao1,chao1_coverage,est_structural_unreachable,est_structural_unreachable_frac,turing_unseen_mass
Arts_Crafts_and_Sewing,marius,48,10,89958,197286,35734,0.39722981835967897,6695,3460,42208.477029760186,0.46920203906000785,47749.522970239814,0.5307979609399921,0.0033936485295287975
Arts_Crafts_and_Sewing,marius,48,20,89958,197286,46662,0.5187087307410124,6640,3780,52491.53715948162,0.583511607188706,37466.46284051838,0.41648839281129396,0.0016829836664407482
Arts_Crafts_and_Sewing,sasrec,48,10,89958,197286,55983,0.6223237510838391,11707,7910,64644.49298445203,0.7186074944357592,25313.50701554797,0.2813925055642408,0.005934024715387813
Arts_Crafts_and_Sewing,sasrec,48,20,89958,197286,63704,0.7081526934791792,10543,7446,71166.35437088761,0.7911064537994131,18791.64562911239,0.20889354620058684,0.0026720091643603703
