category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Arts_Crafts_and_Sewing,marius,10,89958.0,,197286.0,,26579.0,,0.29546010360390407,,4381.0,,2236.0,,30867.953956191326,,0.34313739696515405,,59090.046043808674,,0.656862603034846,,0.002220710546271477,
Arts_Crafts_and_Sewing,marius,20,89958.0,,197286.0,,34920.0,,0.3881811512038951,,4615.0,,2572.0,,39057.89545277886,,0.4341792331174421,,50900.10454722114,,0.5658207668825579,,0.0011697542856983535,
