category,model,k,n_catalog_mean,n_catalog_std,n_users_mean,n_users_std,observed_reached_mean,observed_reached_std,observed_coverage_mean,observed_coverage_std,f1_singletons_mean,f1_singletons_std,f2_doubletons_mean,f2_doubletons_std,chao1_mean,chao1_std,chao1_coverage_mean,chao1_coverage_std,est_structural_unreachable_mean,est_structural_unreachable_std,est_structural_unreachable_frac_mean,est_structural_unreachable_frac_std,turing_unseen_mass_mean,turing_unseen_mass_std
Beauty,marius,10,12101.0,0.0,22363.0,0.0,8046.0,514.7737367038065,0.6649037269647137,0.042539768341773906,1070.5,45.96194077712559,681.5,48.79036790187178,8885.096689524253,526.8461769153713,0.7342448301400093,0.043537408223731235,3215.9033104757473,526.8461769153713,0.2657551698599907,0.04353740822373123,0.004798440778512748,0.0002062186926436782
Beauty,marius,20,12101.0,0.0,22363.0,0.0,9631.5,412.2432534317572,0.795925956532518,0.034066874922052535,807.0,22.627416997969522,544.5,26.16295090390226,10229.413398132074,350.11274804408055,0.8453362034651741,0.02893254673531793,1871.5866018679271,350.1127480440812,0.15466379653482581,0.02893254673531785,0.0018110247786874926,5.061545406972986e-05
