category,model,k,coverage_mean,coverage_std,gini_mean,gini_std,entropy_norm_mean,entropy_norm_std,arp_mean,arp_std,aplt_mean,aplt_std,novelty_mean,novelty_std,hallucination_rate_mean,hallucination_rate_std,ild_mean,ild_std,recall_mean,recall_std,tail_recall_mean,tail_recall_std
Sports_and_Outdoors,marius,10,0.37486154237257363,0.011034318672221329,0.9175536577530646,0.003011319152583284,0.7622131140190428,0.003097075313646033,102.30516780542719,2.168959409779823,0.10600024791833322,0.0035980768355892644,11.96574136287351,0.027003453696557426,4.494634530029777e-05,4.051408815623337e-05,0.18610984849186749,0.00027783504558968365,0.0501432664756447,0.0010619168588929606,0.011918416197077744,0.0005061034042333927
Sports_and_Outdoors,marius,20,0.5138457627426413,0.011830179370903868,0.8835217864068551,0.0030499769614278894,0.7976167503849717,0.002314740439321834,89.68290873218048,1.4437935980369287,0.14589224818497273,0.0034986852476815372,12.189030322230323,0.021953298094983618,0.00013202988931962468,0.0001319626319781228,0.19142618838831504,0.00021927383423690671,0.07575331947487686,0.0004948671371696518,0.021925231469937998,0.00044695987831409255
Sports_and_Outdoors,sasrec,10,0.7372119627390097,0.03230963207395372,0.8705684865411968,0.013767535500983521,0.7648074676352244,0.01071738521314626,129.14756540629625,4.2888009689933515,0.1611907035975804,0.018711487801497284,11.82952255595788,0.09951295827310111,0.0,0.0,0.19476747658558283,0.00028326331885381517,0.05055527464089743,0.0013519945152145165,0.021493043434897524,0.00034549460082159805
Sports_and_Outdoors,sasrec,20,0.8353579924097984,0.02863078065104546,0.8579491654373954,0.013564917485570371,0.7861868396935424,0.00937122213337413,112.41502191134333,3.3131148475579564,0.15915360413506377,0.01707711392893806,11.95039906467193,0.08605853669774702,0.0,0.0,0.1987611011920373,0.00033430212986430336,0.07466711613011967,0.0012912910764156648,0.029289050682358417,0.0011309488982977826
