recall,ndcg,coverage,gini,arp,aplt,tail_recall,novelty,entropy_norm,hallucination_rate,seed,variant
0.046266644193494015,0.024704452399142048,0.40458680612300485,0.9106901205892353,100.35460725924261,0.11283748774899963,0.010921059193138185,11.998211785531433,0.7700342480623927,5.618293162537221e-05,42,original
0.025591325355357044,0.012376247987102169,0.5661600479381163,0.8240373026133112,40.935152285336706,0.38395571665402234,0.013165112452002194,13.338391357618196,0.8493317597022044,0.0030535423338389797,42,mbr
0.04708129670206191,0.024696077077919352,0.3824699024895135,0.91554785529926,102.4493381427544,0.10936780156188548,0.010571984241759338,11.969243370532208,0.7643442659373588,3.3709758975223326e-05,43,original
0.027023990111804033,0.01289732042318777,0.5367434766029308,0.836184852772782,42.270698788391094,0.3777099378959557,0.012666433950032413,13.314449366064814,0.8417742788588258,0.0030338783077700996,43,mbr
0.04795213214225518,0.024851500897924584,0.3900419458517187,0.9139702634754887,101.48329887291973,0.10914364950055158,0.0120181518974717,11.968172723357164,0.7662242386580487,4.494634530029777e-05,44,original
0.027248721838305522,0.012868091095156223,0.5501443591000709,0.8296712119280119,41.815491567488294,0.3817328919799686,0.013962998055153842,13.318168764078944,0.8459061696089555,0.003932805213776055,44,mbr
