recall,ndcg,coverage,gini,arp,aplt,tail_recall,novelty,entropy_norm,hallucination_rate,seed,variant
0.046266644193494015,0.024704452399142048,0.40458680612300485,0.9106901205892353,100.35460725924261,0.11283748774899963,0.010921059193138185,11.998211785531433,0.7700342480623927,5.618293162537221e-05,42,original
0.03960896679588741,0.021737044001379498,0.5326033665631639,0.8477519529754154,65.67436927508834,0.25408258177514875,0.014860619358699447,12.752324195514142,0.8305539075343518,0.001449519635934603,42,mbr
0.04708129670206191,0.024696077077919352,0.3824699024895135,0.91554785529926,102.4493381427544,0.10936780156188548,0.010571984241759338,11.969243370532208,0.7643442659373588,3.3709758975223326e-05,43,original
0.04036743637282993,0.02184022518255256,0.5049844745873509,0.857142990792193,67.3629457691496,0.2477857570917574,0.015409165710866205,12.723437398918277,0.8241793290691887,0.001559076352604079,43,mbr
0.04795213214225518,0.024851500897924584,0.3900419458517187,0.9139702634754887,101.48329887291973,0.10914364950055158,0.0120181518974717,11.968172723357164,0.7662242386580487,4.494634530029777e-05,44,original
0.039637058261700095,0.021471118923174878,0.5172413793103449,0.8524936345071077,66.3410934535772,0.2481783910635251,0.014960355059093402,12.72785628933509,0.8277533003127284,0.0019720209000505646,44,mbr
